                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    279,                0.64986,                0.52381,                0.99842,                0.99961,                7.6e-05
                    280,                0.64949,                0.52378,                0.99842,                0.99961,               7.27e-05
                    281,                0.64145,                0.52371,                0.99842,                0.99961,               6.94e-05
                    282,                0.65297,                0.52412,                0.99842,                0.99961,               6.61e-05
                    283,                0.64306,                0.52362,                0.99842,                0.99961,               6.28e-05
                    284,                0.63736,                0.52355,                0.99842,                0.99961,               5.95e-05
                    285,                0.64941,                0.52348,                0.99842,                0.99961,               5.62e-05
                    286,                0.63655,                0.52347,                0.99842,                0.99961,               5.29e-05
                    287,                0.62978,                 0.5234,                0.99842,                0.99961,               4.96e-05
                    288,                0.63034,                0.52339,                0.99842,                0.99961,               4.63e-05
                    289,                0.63665,                0.52377,                0.99842,                0.99961,                4.3e-05
                    290,                0.62819,                0.52335,                0.99842,                0.99961,               3.97e-05
                    291,                 0.6316,                0.52334,                0.99842,                0.99961,               3.64e-05
                    292,                0.62564,                0.52331,                0.99842,                0.99961,               3.31e-05
                    293,                 0.6278,                0.52365,                0.99842,                0.99961,               2.98e-05
                    294,                0.63695,                0.52326,                0.99842,                0.99961,               2.65e-05
                    295,                0.63112,                0.52324,                0.99842,                0.99961,               2.32e-05
                    296,                0.63075,                0.52322,                0.99842,                0.99961,               1.99e-05
                    297,                0.63758,                0.52323,                0.99842,                0.99961,               1.66e-05
                    298,                0.63421,                0.52321,                0.99842,                0.99961,               1.33e-05
                    299,                0.63087,                0.52322,                0.99842,                0.99961,                  1e-05
