                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                     87,                0.94782,                0.58521,                0.98613,                 0.9998,              0.0007096
                     88,                0.95539,                0.57934,                0.98673,                0.99921,              0.0007063
                     89,                0.96304,                0.57788,                0.98772,                0.99941,               0.000703
                     90,                0.94863,                0.57653,                 0.9901,                0.99921,              0.0006997
                     91,                0.96941,                0.58976,                0.98217,                0.99921,              0.0006964
                     92,                0.95292,                0.57595,                0.98732,                 0.9996,              0.0006931
                     93,                0.93028,                0.58141,                0.98613,                0.99921,              0.0006898
                     94,                0.93672,                0.57079,                 0.9899,                0.99921,              0.0006865
                     95,                0.94085,                0.56663,                0.99029,                0.99921,              0.0006832
                     96,                0.94535,                0.56911,                0.99148,                0.99921,              0.0006799
                     97,                0.91718,                0.56413,                0.99386,                0.99921,              0.0006766
                     98,                0.93252,                0.56682,                0.99287,                0.99921,              0.0006733
                     99,                0.91913,                0.56345,                0.99366,                0.99921,                0.00067
                    100,                0.90641,                0.55506,                0.99624,                0.99921,              0.0006667
                    101,                0.90749,                0.55878,                0.99465,                0.99921,              0.0006634
                    102,                0.92602,                0.56384,                0.99445,                0.99921,              0.0006601
                    103,                0.90976,                0.56036,                0.99128,                0.99921,              0.0006568
                    104,                0.89966,                0.55933,                0.99307,                0.99921,              0.0006535
                    105,                0.92538,                0.55904,                0.99406,                0.99941,              0.0006502
                    106,                 0.9204,                0.56139,                0.99386,                 0.9996,              0.0006469
                    107,                  0.907,                0.55916,                0.99366,                0.99921,              0.0006436
                    108,                0.89405,                0.55918,                0.99346,                0.99921,              0.0006403
                    109,                0.91876,                 0.5532,                0.99505,                0.99921,               0.000637
                    110,                0.88901,                0.55462,                0.99445,                0.99921,              0.0006337
                    111,                0.87515,                0.55302,                0.99525,                0.99921,              0.0006304
                    112,                0.87607,                0.55095,                0.99703,                0.99921,              0.0006271
                    113,                0.89223,                0.55134,                0.99663,                0.99921,              0.0006238
                    114,                0.88942,                0.55141,                0.99624,                0.99941,              0.0006205
                    115,                0.89283,                0.55235,                0.99742,                0.99921,              0.0006172
                    116,                0.87639,                0.54798,                0.99782,                0.99921,              0.0006139
                    117,                0.89699,                0.54925,                0.99683,                0.99921,              0.0006106
                    118,                0.86811,                0.54769,                0.99762,                0.99921,              0.0006073
                    119,                0.86925,                0.54669,                0.99762,                0.99921,               0.000604
                    120,                0.88132,                0.54775,                0.99802,                0.99921,              0.0006007
                    121,                0.87062,                0.54778,                0.99802,                0.99921,              0.0005974
                    122,                0.87871,                0.54515,                0.99822,                0.99921,              0.0005941
                    123,                0.86959,                0.54373,                0.99822,                0.99941,              0.0005908
                    124,                0.84397,                0.54313,                0.99703,                0.99941,              0.0005875
                    125,                0.88384,                0.54426,                0.99723,                0.99941,              0.0005842
                    126,                0.84748,                 0.5413,                0.99802,                0.99921,              0.0005809
                    127,                0.85679,                0.54231,                0.99782,                0.99921,              0.0005776
                    128,                0.84787,                0.54434,                0.99782,                0.99921,              0.0005743
                    129,                0.85521,                 0.5414,                0.99842,                0.99921,               0.000571
                    130,                 0.8337,                0.54068,                0.99822,                0.99921,              0.0005677
                    131,                 0.8508,                0.54224,                0.99822,                0.99921,              0.0005644
                    132,                0.84511,                0.53991,                0.99822,                0.99921,              0.0005611
                    133,                0.84457,                0.53923,                0.99842,                0.99921,              0.0005578
                    134,                0.86229,                0.53887,                0.99861,                0.99941,              0.0005545
                    135,                0.86299,                0.53844,                0.99901,                0.99941,              0.0005512
                    136,                0.86283,                0.53755,                0.99901,                0.99921,              0.0005479
                    137,                0.83684,                0.53796,                0.99861,                0.99921,              0.0005446
                    138,                0.82444,                0.53815,                0.99861,                0.99921,              0.0005413
                    139,                0.83372,                0.53801,                0.99842,                0.99921,               0.000538
                    140,                0.82082,                0.53819,                0.99861,                0.99921,              0.0005347
                    141,                0.82926,                0.53706,                0.99842,                0.99921,              0.0005314
                    142,                0.81299,                0.53718,                0.99842,                0.99921,              0.0005281
                    143,                0.83963,                0.53712,                0.99881,                0.99921,              0.0005248
                    144,                0.82745,                 0.5384,                0.99881,                0.99921,              0.0005215
                    145,                 0.8246,                0.53715,                0.99901,                0.99921,              0.0005182
                    146,                 0.8181,                0.53643,                0.99901,                0.99921,              0.0005149
                    147,                 0.8103,                0.53575,                0.99921,                0.99921,              0.0005116
                    148,                0.81346,                0.53566,                0.99921,                0.99921,              0.0005083
                    149,                0.82856,                0.53585,                0.99921,                0.99921,               0.000505
                    150,                0.80584,                0.53545,                0.99921,                0.99921,              0.0005017
                    151,                0.79892,                 0.5347,                0.99921,                0.99941,              0.0004984
                    152,                0.80936,                0.53482,                0.99921,                0.99941,              0.0004951
                    153,                0.80493,                0.53484,                0.99921,                0.99941,              0.0004918
                    154,                0.80476,                0.53411,                0.99901,                0.99921,              0.0004885
                    155,                0.81321,                0.53312,                0.99901,                0.99921,              0.0004852
                    156,                0.81957,                0.53369,                0.99901,                0.99921,              0.0004819
                    157,                0.77668,                0.53382,                0.99901,                0.99921,              0.0004786
                    158,                 0.8136,                0.53376,                0.99901,                0.99921,              0.0004753
                    159,                0.78673,                0.53357,                0.99901,                0.99941,               0.000472
                    160,                 0.7982,                0.53324,                0.99901,                0.99941,              0.0004687
                    161,                0.77941,                0.53342,                0.99901,                0.99941,              0.0004654
                    162,                0.80429,                0.53306,                0.99901,                0.99941,              0.0004621
                    163,                0.79858,                0.53271,                0.99901,                 0.9996,              0.0004588
                    164,                0.77328,                0.53284,                0.99901,                 0.9998,              0.0004555
                    165,                0.80672,                0.53266,                0.99921,                 0.9996,              0.0004522
                    166,                  0.786,                0.53268,                0.99921,                 0.9996,              0.0004489
                    167,                0.78007,                0.53309,                0.99901,                 0.9996,              0.0004456
                    168,                0.79023,                0.53268,                0.99921,                 0.9996,              0.0004423
                    169,                0.77223,                0.53229,                0.99921,                0.99941,               0.000439
                    170,                0.77085,                0.53224,                0.99921,                0.99941,              0.0004357
                    171,                0.77501,                 0.5325,                0.99921,                0.99941,              0.0004324
                    172,                0.78012,                0.53228,                0.99921,                0.99941,              0.0004291
                    173,                0.77279,                0.53181,                0.99921,                0.99941,              0.0004258
                    174,                0.76492,                0.53176,                0.99921,                0.99941,              0.0004225
                    175,                0.76305,                0.53168,                0.99921,                0.99941,              0.0004192
                    176,                0.74836,                0.53143,                0.99921,                0.99941,              0.0004159
                    177,                 0.7659,                0.53133,                0.99921,                0.99941,              0.0004126
                    178,                   0.76,                 0.5312,                0.99921,                0.99941,              0.0004093
                    179,                0.76521,                0.53087,                0.99921,                0.99941,               0.000406
                    180,                0.76558,                0.53061,                0.99921,                0.99941,              0.0004027
                    181,                0.77228,                0.53033,                0.99921,                0.99941,              0.0003994
                    182,                0.75484,                0.53019,                0.99921,                0.99941,              0.0003961
                    183,                0.75395,                0.53043,                0.99921,                0.99941,              0.0003928
