                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                     91,                0.82234,                 0.6243,                0.96203,                      1,              0.0005446
                     92,                0.84256,                0.58911,                0.98259,                      1,             0.00053965
                     93,                0.83216,                0.60053,                0.98101,                      1,              0.0005347
                     94,                0.82924,                0.62102,                0.96044,                      1,             0.00052975
                     95,                0.86373,                0.64719,                0.95728,                      1,              0.0005248
                     96,                0.79802,                0.58953,                0.98259,                      1,             0.00051985
                     97,                0.78401,                 0.5861,                0.98892,                      1,              0.0005149
                     98,                0.81904,                0.66272,                0.95411,                      1,             0.00050995
                     99,                0.81411,                0.59038,                0.98576,                      1,               0.000505
                    100,                0.86198,                0.61511,                0.96994,                      1,             0.00050005
                    101,                0.83711,                0.58378,                0.99051,                      1,              0.0004951
                    102,                0.80897,                0.61772,                0.96677,                      1,             0.00049015
                    103,                0.80594,                0.62045,                0.96835,                      1,              0.0004852
                    104,                0.82497,                0.60077,                0.98101,                      1,             0.00048025
                    105,                0.83329,                0.58993,                0.98259,                      1,              0.0004753
                    106,                0.78612,                0.58343,                0.98101,                      1,             0.00047035
                    107,                0.75805,                0.56957,                0.98892,                      1,              0.0004654
                    108,                0.79878,                0.57348,                0.98576,                      1,             0.00046045
                    109,                0.76207,                0.57332,                0.99051,                      1,              0.0004555
                    110,                 0.7798,                0.57252,                0.99367,                      1,             0.00045055
                    111,                0.73267,                  0.571,                0.99051,                      1,              0.0004456
                    112,                0.78367,                0.55805,                0.99684,                      1,             0.00044065
                    113,                0.76253,                0.57334,                0.98576,                      1,              0.0004357
                    114,                0.75764,                0.60866,                0.97468,                      1,             0.00043075
                    115,                0.77584,                0.57693,                0.98892,                      1,              0.0004258
                    116,                0.76308,                0.56629,                0.99209,                      1,             0.00042085
                    117,                0.77644,                0.57134,                0.98418,                      1,              0.0004159
                    118,                0.74346,                  0.567,                0.98892,                      1,             0.00041095
                    119,                0.72793,                0.57356,                0.98734,                      1,               0.000406
                    120,                0.79866,                0.56408,                0.98576,                      1,             0.00040105
                    121,                 0.7582,                  0.569,                0.98576,                      1,              0.0003961
                    122,                0.78446,                0.57799,                0.98734,                      1,             0.00039115
                    123,                0.76793,                0.57501,                0.98734,                      1,              0.0003862
                    124,                0.78414,                0.57398,                0.98576,                      1,             0.00038125
                    125,                0.75812,                0.56821,                0.98892,                      1,              0.0003763
                    126,                0.74759,                0.56603,                0.99051,                      1,             0.00037135
                    127,                0.77095,                0.55402,                0.99525,                      1,              0.0003664
                    128,                0.75653,                0.55373,                0.99525,                      1,             0.00036145
                    129,                0.76266,                0.55455,                0.99209,                      1,              0.0003565
                    130,                0.71919,                0.56838,                0.98892,                      1,             0.00035155
                    131,                0.75035,                0.55693,                0.99051,                      1,              0.0003466
                    132,                0.75487,                0.55184,                0.99684,                      1,             0.00034165
                    133,                0.69254,                0.56231,                0.99525,                      1,              0.0003367
                    134,                0.72412,                0.55972,                0.99209,                      1,             0.00033175
                    135,                0.78772,                0.54965,                0.99525,                      1,              0.0003268
                    136,                0.73942,                0.55465,                0.99684,                      1,             0.00032185
                    137,                0.75751,                0.55145,                0.99684,                      1,              0.0003169
                    138,                0.75428,                0.55504,                0.99209,                      1,             0.00031195
                    139,                0.76128,                0.54891,                0.99525,                      1,               0.000307
                    140,                0.74124,                0.55257,                0.99367,                      1,             0.00030205
                    141,                0.72365,                0.55422,                0.99367,                      1,              0.0002971
                    142,                0.71936,                0.55541,                0.99525,                      1,             0.00029215
                    143,                0.76091,                0.54861,                0.99842,                      1,              0.0002872
                    144,                0.72533,                0.55578,                0.99525,                      1,             0.00028225
                    145,                0.71467,                0.54663,                0.99842,                      1,              0.0002773
                    146,                0.74594,                0.54706,                0.99842,                      1,             0.00027235
                    147,                0.72539,                0.54745,                      1,                      1,              0.0002674
                    148,                0.75616,                0.54718,                0.99842,                      1,             0.00026245
                    149,                0.71972,                0.54978,                0.99525,                      1,              0.0002575
                    150,                 0.7053,                0.54682,                0.99684,                      1,             0.00025255
                    151,                0.74222,                0.54481,                0.99842,                      1,              0.0002476
                    152,                0.70999,                0.54168,                      1,                      1,             0.00024265
                    153,                0.72434,                 0.5426,                0.99842,                      1,              0.0002377
                    154,                0.71074,                0.54019,                0.99684,                      1,             0.00023275
                    155,                 0.7111,                0.54344,                0.99842,                      1,              0.0002278
                    156,                0.69047,                0.54301,                      1,                      1,             0.00022285
                    157,                0.68902,                 0.5417,                0.99842,                      1,              0.0002179
                    158,                0.68894,                0.54172,                0.99842,                      1,             0.00021295
                    159,                0.71432,                0.53917,                0.99842,                      1,               0.000208
                    160,                0.71158,                0.53674,                      1,                      1,             0.00020305
                    161,                 0.7203,                0.53732,                      1,                      1,              0.0001981
                    162,                0.67724,                 0.5383,                      1,                      1,             0.00019315
                    163,                0.72305,                0.54009,                      1,                      1,              0.0001882
                    164,                0.71278,                0.54011,                0.99684,                      1,             0.00018325
                    165,                0.73893,                0.54005,                0.99684,                      1,              0.0001783
                    166,                0.68626,                0.54013,                0.99842,                      1,             0.00017335
                    167,                0.72572,                0.54284,                0.99842,                      1,              0.0001684
                    168,                 0.6713,                0.54055,                0.99842,                      1,             0.00016345
                    169,                0.70718,                0.53909,                      1,                      1,              0.0001585
                    170,                0.68783,                0.53677,                      1,                      1,             0.00015355
                    171,                0.69929,                0.53579,                      1,                      1,              0.0001486
                    172,                0.69634,                0.53547,                      1,                      1,             0.00014365
                    173,                 0.7041,                0.53807,                0.99842,                      1,              0.0001387
                    174,                0.68981,                0.54237,                0.99684,                      1,             0.00013375
                    175,                0.69047,                0.54097,                0.99684,                      1,              0.0001288
                    176,                0.69634,                0.54113,                0.99842,                      1,             0.00012385
                    177,                 0.6674,                0.53745,                0.99842,                      1,              0.0001189
                    178,                   0.69,                0.53564,                      1,                      1,             0.00011395
                    179,                0.66755,                0.53487,                      1,                      1,               0.000109
                    180,                0.66777,                0.53409,                      1,                      1,             0.00010405
                    181,                 0.6791,                0.53383,                      1,                      1,               9.91e-05
                    182,                0.66424,                0.53374,                      1,                      1,              9.415e-05
                    183,                0.66695,                0.53409,                      1,                      1,               8.92e-05
                    184,                0.67952,                0.53349,                      1,                      1,              8.425e-05
                    185,                0.68306,                0.53299,                      1,                      1,               7.93e-05
                    186,                0.67017,                0.53322,                      1,                      1,              7.435e-05
                    187,                0.71321,                0.53267,                      1,                      1,               6.94e-05
                    188,                 0.6756,                0.53255,                      1,                      1,              6.445e-05
                    189,                 0.6881,                0.53259,                      1,                      1,               5.95e-05
                    190,                0.70844,                0.53271,                      1,                      1,              5.455e-05
                    191,                0.67089,                0.53256,                      1,                      1,               4.96e-05
                    192,                0.70393,                0.53247,                      1,                      1,              4.465e-05
                    193,                0.67337,                 0.5325,                      1,                      1,               3.97e-05
                    194,                0.68628,                0.53233,                      1,                      1,              3.475e-05
                    195,                 0.6535,                0.53261,                      1,                      1,               2.98e-05
                    196,                0.67224,                0.53262,                      1,                      1,              2.485e-05
                    197,                0.66446,                0.53229,                      1,                      1,               1.99e-05
                    198,                0.66487,                0.53231,                      1,                      1,              1.495e-05
                    199,                0.65735,                0.53215,                      1,                      1,                  1e-05
